nom,rfc,dit,noc,cbo,folder_name
5.0000,5.0000,0.0000,1.0000,0.0000,TrebleShot
2.0000,3.0000,1.0000,1.0000,0.0000,TrebleShot
9.0000,16.0000,2.0000,1.0000,1.0000,TrebleShot
27.0000,52.0000,0.0000,1.0000,0.0000,TrebleShot
1.0000,5.0000,1.0000,0.0000,1.0000,TrebleShot
4.0000,11.0000,1.0000,0.0000,1.0000,TrebleShot
3.0000,3.0000,1.0000,0.0000,0.0000,TrebleShot
14.0000,20.0000,0.0000,2.0000,0.0000,TrebleShot
7.0000,36.0000,2.0000,0.0000,4.0000,TrebleShot
0.0000,0.0000,0.0000,0.0000,0.0000,TrebleShot
14.0000,25.0000,1.0000,2.0000,1.0000,TrebleShot
3.0000,3.0000,1.0000,0.0000,0.0000,TrebleShot
7.0000,35.0000,2.0000,0.0000,4.0000,TrebleShot
0.0000,0.0000,0.0000,0.0000,0.0000,TrebleShot
3.0000,16.0000,2.0000,0.0000,3.0000,TrebleShot
5.0000,40.0000,2.0000,0.0000,11.0000,TrebleShot
2.0000,2.0000,2.0000,0.0000,0.0000,TrebleShot
10.0000,81.0000,2.0000,0.0000,12.0000,TrebleShot
2.0000,2.0000,0.0000,0.0000,0.0000,TrebleShot
1.0000,4.0000,1.0000,0.0000,2.0000,TrebleShot
2.0000,7.0000,2.0000,0.0000,2.0000,TrebleShot
3.0000,8.0000,2.0000,0.0000,0.0000,TrebleShot
8.0000,46.0000,2.0000,0.0000,3.0000,TrebleShot
4.0000,4.0000,2.0000,0.0000,0.0000,TrebleShot
1.0000,6.0000,0.0000,0.0000,0.0000,TrebleShot
8.0000,22.0000,1.0000,0.0000,1.0000,TrebleShot
1.0000,2.0000,0.0000,0.0000,0.0000,TrebleShot
12.0000,32.0000,1.0000,0.0000,1.0000,TrebleShot
1.0000,4.0000,0.0000,0.0000,0.0000,TrebleShot
7.0000,19.0000,1.0000,0.0000,1.0000,TrebleShot
8.0000,23.0000,2.0000,0.0000,4.0000,TrebleShot
5.0000,13.0000,1.0000,0.0000,2.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
1.0000,1.0000,1.0000,0.0000,0.0000,TrebleShot
11.0000,58.0000,1.0000,0.0000,6.0000,TrebleShot
4.0000,10.0000,1.0000,0.0000,1.0000,TrebleShot
2.0000,2.0000,1.0000,0.0000,0.0000,TrebleShot
1.0000,5.0000,0.0000,0.0000,0.0000,TrebleShot
11.0000,31.0000,1.0000,0.0000,2.0000,TrebleShot
3.0000,4.0000,1.0000,7.0000,0.0000,TrebleShot
5.0000,5.0000,1.0000,0.0000,0.0000,TrebleShot
0.0000,0.0000,0.0000,0.0000,0.0000,TrebleShot
20.0000,90.0000,3.0000,0.0000,4.0000,TrebleShot
5.0000,35.0000,2.0000,2.0000,2.0000,TrebleShot
0.0000,0.0000,1.0000,0.0000,0.0000,TrebleShot
0.0000,0.0000,0.0000,0.0000,0.0000,TrebleShot
17.0000,68.0000,0.0000,0.0000,6.0000,TrebleShot
9.0000,31.0000,3.0000,0.0000,3.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
2.0000,9.0000,1.0000,0.0000,1.0000,TrebleShot
4.0000,9.0000,1.0000,0.0000,2.0000,TrebleShot
0.0000,0.0000,0.0000,0.0000,0.0000,TrebleShot
2.0000,12.0000,1.0000,0.0000,4.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
1.0000,14.0000,1.0000,0.0000,4.0000,TrebleShot
2.0000,2.0000,0.0000,0.0000,0.0000,TrebleShot
1.0000,3.0000,1.0000,0.0000,1.0000,TrebleShot
2.0000,10.0000,1.0000,0.0000,5.0000,TrebleShot
0.0000,0.0000,1.0000,0.0000,0.0000,TrebleShot
13.0000,37.0000,1.0000,0.0000,2.0000,TrebleShot
11.0000,11.0000,1.0000,0.0000,0.0000,TrebleShot
8.0000,11.0000,1.0000,0.0000,0.0000,TrebleShot
3.0000,6.0000,1.0000,0.0000,1.0000,TrebleShot
6.0000,23.0000,1.0000,0.0000,2.0000,TrebleShot
4.0000,7.0000,1.0000,0.0000,1.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
12.0000,29.0000,1.0000,0.0000,3.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
4.0000,5.0000,1.0000,0.0000,0.0000,TrebleShot
1.0000,2.0000,1.0000,0.0000,1.0000,TrebleShot
1.0000,11.0000,1.0000,0.0000,3.0000,TrebleShot
11.0000,37.0000,1.0000,0.0000,3.0000,TrebleShot
9.0000,41.0000,1.0000,0.0000,9.0000,TrebleShot
1.0000,1.0000,1.0000,0.0000,0.0000,TrebleShot
2.0000,2.0000,1.0000,0.0000,0.0000,TrebleShot
5.0000,8.0000,1.0000,0.0000,1.0000,TrebleShot
1.0000,2.0000,1.0000,0.0000,1.0000,TrebleShot
4.0000,5.0000,1.0000,0.0000,0.0000,TrebleShot
6.0000,8.0000,0.0000,0.0000,0.0000,TrebleShot
4.0000,19.0000,1.0000,0.0000,4.0000,TrebleShot
4.0000,21.0000,1.0000,0.0000,4.0000,TrebleShot
6.0000,39.0000,0.0000,2.0000,2.0000,TrebleShot
7.0000,17.0000,1.0000,0.0000,0.0000,TrebleShot
6.0000,14.0000,0.0000,0.0000,4.0000,TrebleShot
0.0000,0.0000,0.0000,0.0000,0.0000,TrebleShot
2.0000,5.0000,0.0000,0.0000,0.0000,TrebleShot
5.0000,6.0000,2.0000,0.0000,1.0000,TrebleShot
5.0000,37.0000,0.0000,0.0000,3.0000,TrebleShot
4.0000,19.0000,0.0000,0.0000,5.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
15.0000,130.0000,0.0000,0.0000,10.0000,TrebleShot
1.0000,2.0000,1.0000,0.0000,1.0000,TrebleShot
1.0000,6.0000,0.0000,0.0000,0.0000,TrebleShot
4.0000,11.0000,1.0000,0.0000,2.0000,TrebleShot
4.0000,33.0000,1.0000,0.0000,5.0000,TrebleShot
2.0000,8.0000,1.0000,0.0000,0.0000,TrebleShot
2.0000,3.0000,1.0000,0.0000,0.0000,TrebleShot
9.0000,9.0000,1.0000,0.0000,0.0000,TrebleShot
4.0000,18.0000,1.0000,0.0000,7.0000,TrebleShot
9.0000,25.0000,1.0000,0.0000,4.0000,TrebleShot
4.0000,39.0000,1.0000,0.0000,8.0000,TrebleShot
3.0000,60.0000,3.0000,0.0000,13.0000,TrebleShot
9.0000,9.0000,1.0000,0.0000,0.0000,TrebleShot
1.0000,3.0000,1.0000,0.0000,2.0000,TrebleShot
0.0000,0.0000,0.0000,0.0000,0.0000,TrebleShot
5.0000,29.0000,1.0000,0.0000,8.0000,TrebleShot
9.0000,47.0000,1.0000,0.0000,8.0000,TrebleShot
16.0000,32.0000,1.0000,0.0000,0.0000,TrebleShot
13.0000,26.0000,1.0000,0.0000,0.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
3.0000,7.0000,1.0000,0.0000,1.0000,TrebleShot
5.0000,5.0000,1.0000,2.0000,0.0000,TrebleShot
7.0000,27.0000,0.0000,0.0000,3.0000,TrebleShot
1.0000,1.0000,1.0000,0.0000,0.0000,TrebleShot
3.0000,16.0000,1.0000,0.0000,2.0000,TrebleShot
2.0000,2.0000,0.0000,0.0000,0.0000,TrebleShot
8.0000,9.0000,0.0000,0.0000,0.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
14.0000,30.0000,0.0000,0.0000,1.0000,TrebleShot
7.0000,16.0000,0.0000,0.0000,0.0000,TrebleShot
2.0000,2.0000,0.0000,0.0000,0.0000,TrebleShot
8.0000,16.0000,0.0000,0.0000,0.0000,TrebleShot
0.0000,0.0000,0.0000,0.0000,0.0000,TrebleShot
7.0000,14.0000,1.0000,1.0000,1.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
6.0000,17.0000,1.0000,0.0000,1.0000,TrebleShot
4.0000,10.0000,1.0000,0.0000,1.0000,TrebleShot
7.0000,18.0000,1.0000,0.0000,2.0000,TrebleShot
3.0000,3.0000,0.0000,2.0000,0.0000,TrebleShot
6.0000,22.0000,1.0000,0.0000,1.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
4.0000,17.0000,0.0000,0.0000,3.0000,TrebleShot
4.0000,8.0000,0.0000,0.0000,0.0000,TrebleShot
1.0000,1.0000,0.0000,0.0000,0.0000,TrebleShot
5.0000,10.0000,1.0000,0.0000,1.0000,kouchat-android
20.0000,74.0000,1.0000,0.0000,3.0000,kouchat-android
32.0000,150.0000,1.0000,0.0000,3.0000,kouchat-android
16.0000,83.0000,1.0000,0.0000,5.0000,kouchat-android
10.0000,54.0000,1.0000,0.0000,3.0000,kouchat-android
15.0000,50.0000,1.0000,0.0000,1.0000,kouchat-android
15.0000,49.0000,1.0000,0.0000,2.0000,kouchat-android
10.0000,32.0000,1.0000,0.0000,3.0000,kouchat-android
18.0000,105.0000,1.0000,0.0000,2.0000,kouchat-android
8.0000,22.0000,1.0000,0.0000,1.0000,kouchat-android
20.0000,111.0000,1.0000,0.0000,1.0000,kouchat-android
17.0000,67.0000,1.0000,0.0000,2.0000,kouchat-android
27.0000,202.0000,1.0000,0.0000,3.0000,kouchat-android
14.0000,36.0000,1.0000,0.0000,2.0000,kouchat-android
15.0000,60.0000,1.0000,0.0000,2.0000,kouchat-android
20.0000,89.0000,1.0000,0.0000,2.0000,kouchat-android
6.0000,19.0000,1.0000,0.0000,1.0000,kouchat-android
5.0000,23.0000,1.0000,0.0000,2.0000,kouchat-android
15.0000,56.0000,1.0000,0.0000,3.0000,kouchat-android
5.0000,21.0000,1.0000,0.0000,2.0000,kouchat-android
1.0000,3.0000,1.0000,0.0000,1.0000,kouchat-android
1.0000,1.0000,1.0000,0.0000,0.0000,kouchat-android
1.0000,1.0000,1.0000,0.0000,0.0000,kouchat-android
7.0000,15.0000,0.0000,0.0000,0.0000,kouchat-android
13.0000,25.0000,0.0000,0.0000,2.0000,kouchat-android
4.0000,10.0000,0.0000,0.0000,0.0000,kouchat-android
2.0000,2.0000,0.0000,0.0000,0.0000,kouchat-android
38.0000,68.0000,0.0000,0.0000,1.0000,kouchat-android
30.0000,132.0000,0.0000,0.0000,10.0000,kouchat-android
9.0000,21.0000,1.0000,0.0000,1.0000,kouchat-android
3.0000,7.0000,0.0000,0.0000,0.0000,kouchat-android
8.0000,19.0000,0.0000,0.0000,1.0000,kouchat-android
16.0000,34.0000,1.0000,0.0000,2.0000,kouchat-android
5.0000,29.0000,0.0000,0.0000,4.0000,kouchat-android
21.0000,53.0000,1.0000,0.0000,3.0000,kouchat-android
7.0000,12.0000,0.0000,0.0000,0.0000,kouchat-android
0.0000,0.0000,0.0000,0.0000,0.0000,kouchat-android
16.0000,45.0000,1.0000,0.0000,3.0000,kouchat-android
42.0000,196.0000,1.0000,0.0000,15.0000,kouchat-android
7.0000,21.0000,0.0000,0.0000,2.0000,kouchat-android
4.0000,8.0000,0.0000,0.0000,0.0000,kouchat-android
3.0000,8.0000,0.0000,0.0000,2.0000,kouchat-android
1.0000,1.0000,0.0000,0.0000,0.0000,kouchat-android
3.0000,10.0000,1.0000,0.0000,1.0000,kouchat-android
2.0000,2.0000,1.0000,0.0000,0.0000,kouchat-android
4.0000,8.0000,0.0000,0.0000,1.0000,kouchat-android
9.0000,22.0000,1.0000,0.0000,0.0000,kouchat-android
2.0000,3.0000,1.0000,0.0000,0.0000,kouchat-android
3.0000,3.0000,1.0000,0.0000,0.0000,kouchat-android
4.0000,14.0000,0.0000,0.0000,2.0000,kouchat-android
4.0000,7.0000,1.0000,0.0000,0.0000,kouchat-android
5.0000,11.0000,1.0000,0.0000,0.0000,kouchat-android
6.0000,13.0000,0.0000,0.0000,1.0000,kouchat-android
3.0000,3.0000,0.0000,0.0000,0.0000,kouchat-android
27.0000,121.0000,1.0000,0.0000,6.0000,kouchat-android
20.0000,90.0000,1.0000,0.0000,5.0000,kouchat-android
7.0000,28.0000,1.0000,0.0000,4.0000,kouchat-android
8.0000,51.0000,1.0000,0.0000,6.0000,kouchat-android
3.0000,4.0000,1.0000,0.0000,0.0000,kouchat-android
10.0000,47.0000,1.0000,0.0000,5.0000,kouchat-android
7.0000,58.0000,1.0000,0.0000,7.0000,kouchat-android
3.0000,6.0000,0.0000,0.0000,0.0000,kouchat-android
1.0000,1.0000,1.0000,0.0000,0.0000,kouchat-android
11.0000,69.0000,0.0000,0.0000,5.0000,kouchat-android
16.0000,75.0000,0.0000,0.0000,2.0000,kouchat-android
2.0000,12.0000,0.0000,0.0000,3.0000,kouchat-android
14.0000,43.0000,0.0000,0.0000,3.0000,kouchat-android
4.0000,9.0000,0.0000,0.0000,0.0000,kouchat-android
8.0000,21.0000,1.0000,0.0000,2.0000,kouchat-android
4.0000,24.0000,1.0000,0.0000,6.0000,kouchat-android
3.0000,6.0000,1.0000,0.0000,0.0000,kouchat-android
16.0000,56.0000,1.0000,0.0000,5.0000,kouchat-android
1.0000,2.0000,1.0000,0.0000,1.0000,kouchat-android
9.0000,23.0000,1.0000,0.0000,2.0000,kouchat-android
10.0000,30.0000,0.0000,0.0000,3.0000,kouchat-android
1.0000,2.0000,1.0000,0.0000,0.0000,kouchat-android
4.0000,10.0000,0.0000,0.0000,0.0000,kouchat-android
4.0000,9.0000,0.0000,0.0000,0.0000,kouchat-android
5.0000,11.0000,0.0000,0.0000,0.0000,kouchat-android
1.0000,2.0000,1.0000,0.0000,1.0000,kouchat-android
5.0000,10.0000,1.0000,2.0000,1.0000,kouchat-android
7.0000,22.0000,2.0000,0.0000,1.0000,kouchat-android
4.0000,7.0000,2.0000,0.0000,0.0000,kouchat-android
2.0000,2.0000,0.0000,2.0000,0.0000,kouchat-android
10.0000,32.0000,0.0000,0.0000,1.0000,kouchat-android
2.0000,3.0000,1.0000,0.0000,0.0000,kouchat-android
7.0000,19.0000,1.0000,0.0000,2.0000,kouchat-android
2.0000,2.0000,0.0000,0.0000,0.0000,kouchat-android
6.0000,6.0000,0.0000,2.0000,0.0000,kouchat-android
3.0000,3.0000,0.0000,3.0000,0.0000,kouchat-android
1.0000,1.0000,0.0000,3.0000,0.0000,kouchat-android
1.0000,1.0000,0.0000,1.0000,0.0000,kouchat-android
3.0000,3.0000,0.0000,0.0000,0.0000,kouchat-android
4.0000,9.0000,2.0000,0.0000,1.0000,kouchat-android
2.0000,2.0000,1.0000,1.0000,0.0000,kouchat-android
3.0000,11.0000,2.0000,0.0000,2.0000,kouchat-android
1.0000,1.0000,1.0000,1.0000,0.0000,kouchat-android
1.0000,1.0000,0.0000,3.0000,0.0000,kouchat-android
2.0000,4.0000,0.0000,0.0000,0.0000,kouchat-android
8.0000,31.0000,2.0000,0.0000,3.0000,kouchat-android
6.0000,6.0000,1.0000,1.0000,0.0000,kouchat-android
3.0000,9.0000,1.0000,0.0000,1.0000,kouchat-android
2.0000,2.0000,0.0000,2.0000,0.0000,kouchat-android
3.0000,6.0000,1.0000,0.0000,0.0000,kouchat-android
7.0000,43.0000,1.0000,0.0000,3.0000,kouchat-android
8.0000,19.0000,0.0000,0.0000,0.0000,kouchat-android
4.0000,4.0000,1.0000,0.0000,0.0000,kouchat-android
0.0000,0.0000,0.0000,0.0000,0.0000,kouchat-android
4.0000,22.0000,0.0000,0.0000,1.0000,kouchat-android
26.0000,271.0000,0.0000,0.0000,16.0000,kouchat-android
55.0000,325.0000,1.0000,0.0000,21.0000,kouchat-android
4.0000,14.0000,1.0000,0.0000,2.0000,kouchat-android
2.0000,8.0000,1.0000,0.0000,2.0000,kouchat-android
5.0000,10.0000,0.0000,0.0000,0.0000,kouchat-android
4.0000,32.0000,1.0000,0.0000,6.0000,kouchat-android
8.0000,56.0000,0.0000,0.0000,6.0000,kouchat-android
13.0000,30.0000,1.0000,0.0000,0.0000,kouchat-android
10.0000,27.0000,0.0000,0.0000,0.0000,kouchat-android
41.0000,108.0000,1.0000,0.0000,0.0000,kouchat-android
8.0000,8.0000,0.0000,1.0000,0.0000,kouchat-android
11.0000,62.0000,0.0000,0.0000,3.0000,kouchat-android
4.0000,8.0000,0.0000,0.0000,0.0000,kouchat-android
19.0000,73.0000,1.0000,0.0000,2.0000,kouchat-android
15.0000,68.0000,1.0000,0.0000,4.0000,kouchat-android
21.0000,234.0000,1.0000,0.0000,18.0000,kouchat-android
2.0000,26.0000,1.0000,0.0000,7.0000,kouchat-android
1.0000,4.0000,1.0000,0.0000,2.0000,kouchat-android
24.0000,89.0000,1.0000,0.0000,5.0000,kouchat-android
18.0000,76.0000,1.0000,0.0000,6.0000,kouchat-android
1.0000,1.0000,1.0000,0.0000,0.0000,kouchat-android
1.0000,1.0000,0.0000,2.0000,0.0000,kouchat-android
7.0000,18.0000,0.0000,0.0000,1.0000,kouchat-android
12.0000,12.0000,0.0000,3.0000,0.0000,kouchat-android
0.0000,0.0000,0.0000,0.0000,0.0000,kouchat-android
2.0000,35.0000,1.0000,0.0000,4.0000,kouchat-android
7.0000,41.0000,1.0000,0.0000,4.0000,kouchat-android
18.0000,18.0000,0.0000,2.0000,0.0000,kouchat-android
5.0000,33.0000,0.0000,0.0000,3.0000,kouchat-android
4.0000,8.0000,0.0000,0.0000,0.0000,kouchat-android
0.0000,0.0000,0.0000,0.0000,0.0000,kouchat-android
26.0000,126.0000,0.0000,0.0000,4.0000,kouchat-android
15.0000,67.0000,1.0000,0.0000,6.0000,kouchat-android
13.0000,36.0000,0.0000,0.0000,2.0000,kouchat-android
7.0000,36.0000,0.0000,0.0000,7.0000,kouchat-android
2.0000,11.0000,1.0000,0.0000,4.0000,kouchat-android
1.0000,1.0000,0.0000,1.0000,0.0000,kouchat-android
4.0000,4.0000,1.0000,0.0000,0.0000,kouchat-android
5.0000,13.0000,1.0000,0.0000,0.0000,kouchat-android
16.0000,40.0000,0.0000,0.0000,1.0000,kouchat-android
5.0000,30.0000,1.0000,0.0000,6.0000,kouchat-android
4.0000,21.0000,0.0000,0.0000,3.0000,kouchat-android
3.0000,9.0000,0.0000,0.0000,1.0000,kouchat-android
2.0000,2.0000,0.0000,0.0000,0.0000,kouchat-android
11.0000,38.0000,0.0000,0.0000,3.0000,kouchat-android
2.0000,29.0000,1.0000,0.0000,8.0000,kouchat-android
3.0000,7.0000,0.0000,1.0000,0.0000,kouchat-android
30.0000,75.0000,0.0000,1.0000,4.0000,kouchat-android
1.0000,1.0000,0.0000,2.0000,0.0000,kouchat-android
1.0000,1.0000,0.0000,0.0000,0.0000,kouchat-android
10.0000,10.0000,0.0000,2.0000,0.0000,kouchat-android
0.0000,0.0000,0.0000,0.0000,0.0000,kouchat-android
4.0000,4.0000,1.0000,0.0000,0.0000,kouchat-android
14.0000,14.0000,0.0000,2.0000,0.0000,kouchat-android
10.0000,35.0000,0.0000,0.0000,0.0000,kouchat-android
3.0000,4.0000,0.0000,0.0000,0.0000,kouchat-android
3.0000,9.0000,0.0000,0.0000,1.0000,kouchat-android
4.0000,9.0000,0.0000,0.0000,0.0000,kouchat-android
6.0000,14.0000,0.0000,0.0000,0.0000,kouchat-android
2.0000,7.0000,0.0000,0.0000,1.0000,kouchat-android
1.0000,1.0000,0.0000,0.0000,0.0000,kouchat-android
4.0000,8.0000,0.0000,0.0000,0.0000,kouchat-android
1.0000,1.0000,0.0000,0.0000,0.0000,kouchat-android
1.0000,1.0000,0.0000,0.0000,0.0000,kouchat-android
20.0000,31.0000,0.0000,0.0000,2.0000,kouchat-android
1.0000,1.0000,0.0000,0.0000,0.0000,kouchat-android
3.0000,8.0000,1.0000,0.0000,1.0000,kouchat-android
3.0000,3.0000,0.0000,0.0000,0.0000,kouchat-android
7.0000,41.0000,0.0000,0.0000,2.0000,kouchat-android
3.0000,12.0000,0.0000,0.0000,1.0000,kouchat-android
5.0000,13.0000,1.0000,0.0000,0.0000,kouchat-android
11.0000,50.0000,0.0000,0.0000,1.0000,kouchat-android
3.0000,7.0000,1.0000,0.0000,0.0000,kouchat-android
3.0000,5.0000,0.0000,0.0000,1.0000,kouchat-android
3.0000,8.0000,0.0000,0.0000,1.0000,kouchat-android
13.0000,38.0000,0.0000,0.0000,2.0000,kouchat-android
8.0000,23.0000,0.0000,0.0000,3.0000,kouchat-android
110.0000,297.0000,0.0000,0.0000,14.0000,kouchat-android
72.0000,284.0000,0.0000,0.0000,15.0000,kouchat-android
3.0000,11.0000,0.0000,0.0000,1.0000,kouchat-android
5.0000,28.0000,0.0000,0.0000,4.0000,kouchat-android
8.0000,23.0000,0.0000,0.0000,2.0000,kouchat-android
6.0000,39.0000,0.0000,0.0000,2.0000,kouchat-android
27.0000,161.0000,0.0000,0.0000,3.0000,kouchat-android
8.0000,29.0000,0.0000,0.0000,1.0000,kouchat-android
3.0000,8.0000,0.0000,0.0000,1.0000,kouchat-android
33.0000,80.0000,0.0000,0.0000,4.0000,kouchat-android
2.0000,8.0000,0.0000,0.0000,1.0000,kouchat-android
28.0000,98.0000,0.0000,0.0000,9.0000,kouchat-android
1.0000,5.0000,0.0000,0.0000,1.0000,kouchat-android
6.0000,11.0000,0.0000,0.0000,2.0000,kouchat-android
4.0000,12.0000,0.0000,0.0000,1.0000,kouchat-android
4.0000,12.0000,0.0000,0.0000,1.0000,kouchat-android
1.0000,12.0000,1.0000,0.0000,2.0000,kouchat-android
13.0000,24.0000,1.0000,0.0000,1.0000,kouchat-android
5.0000,10.0000,0.0000,0.0000,2.0000,kouchat-android
23.0000,134.0000,0.0000,0.0000,6.0000,kouchat-android
10.0000,25.0000,0.0000,0.0000,3.0000,kouchat-android
4.0000,13.0000,0.0000,0.0000,1.0000,kouchat-android
4.0000,12.0000,0.0000,0.0000,4.0000,kouchat-android
4.0000,7.0000,0.0000,0.0000,2.0000,kouchat-android
3.0000,12.0000,0.0000,0.0000,1.0000,kouchat-android
2.0000,8.0000,0.0000,0.0000,1.0000,kouchat-android
1.0000,4.0000,0.0000,0.0000,1.0000,kouchat-android
12.0000,36.0000,0.0000,0.0000,2.0000,kouchat-android
9.0000,45.0000,0.0000,0.0000,6.0000,kouchat-android
9.0000,37.0000,0.0000,0.0000,5.0000,kouchat-android
7.0000,11.0000,0.0000,0.0000,1.0000,kouchat-android
11.0000,35.0000,0.0000,0.0000,4.0000,kouchat-android
15.0000,98.0000,0.0000,0.0000,1.0000,kouchat-android
1.0000,2.0000,0.0000,0.0000,0.0000,kouchat-android
1.0000,1.0000,0.0000,0.0000,0.0000,kouchat-android
3.0000,3.0000,0.0000,0.0000,0.0000,kouchat-android
9.0000,18.0000,0.0000,0.0000,1.0000,kouchat-android
0.0000,0.0000,1.0000,0.0000,0.0000,kouchat-android
10.0000,23.0000,0.0000,0.0000,2.0000,kouchat-android
11.0000,53.0000,0.0000,0.0000,1.0000,kouchat-android
0.0000,0.0000,0.0000,0.0000,0.0000,kouchat-android
18.0000,50.0000,0.0000,0.0000,2.0000,kouchat-android
5.0000,13.0000,0.0000,0.0000,2.0000,kouchat-android
0.0000,0.0000,0.0000,1.0000,0.0000,kouchat-android
13.0000,23.0000,0.0000,0.0000,0.0000,kouchat-android
18.0000,27.0000,0.0000,0.0000,2.0000,kouchat-android
3.0000,4.0000,0.0000,0.0000,1.0000,kouchat-android
24.0000,26.0000,0.0000,0.0000,1.0000,kouchat-android
6.0000,18.0000,0.0000,0.0000,1.0000,kouchat-android
29.0000,79.0000,0.0000,0.0000,5.0000,kouchat-android
87.0000,268.0000,0.0000,0.0000,11.0000,kouchat-android
20.0000,41.0000,0.0000,0.0000,2.0000,kouchat-android
11.0000,14.0000,0.0000,0.0000,2.0000,kouchat-android
9.0000,15.0000,0.0000,0.0000,3.0000,kouchat-android
7.0000,11.0000,0.0000,0.0000,1.0000,kouchat-android
3.0000,8.0000,0.0000,0.0000,1.0000,kouchat-android
13.0000,17.0000,0.0000,0.0000,1.0000,kouchat-android
19.0000,39.0000,0.0000,0.0000,1.0000,kouchat-android
4.0000,4.0000,0.0000,0.0000,0.0000,kouchat-android
7.0000,13.0000,0.0000,0.0000,1.0000,kouchat-android
3.0000,3.0000,1.0000,0.0000,0.0000,kouchat-android
26.0000,58.0000,0.0000,0.0000,3.0000,kouchat-android
7.0000,7.0000,0.0000,0.0000,0.0000,kouchat-android
15.0000,20.0000,0.0000,0.0000,2.0000,kouchat-android
7.0000,12.0000,0.0000,0.0000,1.0000,kouchat-android
48.0000,96.0000,0.0000,0.0000,6.0000,kouchat-android
39.0000,64.0000,0.0000,0.0000,4.0000,kouchat-android
5.0000,8.0000,0.0000,0.0000,3.0000,kouchat-android
19.0000,38.0000,0.0000,0.0000,6.0000,kouchat-android
22.0000,28.0000,0.0000,0.0000,3.0000,kouchat-android
20.0000,90.0000,0.0000,0.0000,3.0000,kouchat-android
22.0000,48.0000,0.0000,0.0000,2.0000,kouchat-android
52.0000,119.0000,0.0000,0.0000,2.0000,kouchat-android
3.0000,7.0000,0.0000,0.0000,2.0000,kouchat-android
15.0000,29.0000,0.0000,0.0000,3.0000,kouchat-android
32.0000,69.0000,0.0000,0.0000,5.0000,kouchat-android
5.0000,10.0000,0.0000,0.0000,2.0000,kouchat-android
14.0000,45.0000,0.0000,0.0000,6.0000,kouchat-android
2.0000,3.0000,0.0000,0.0000,1.0000,kouchat-android
3.0000,15.0000,0.0000,0.0000,3.0000,kouchat-android
17.0000,59.0000,0.0000,0.0000,2.0000,kouchat-android
9.0000,23.0000,0.0000,0.0000,2.0000,kouchat-android
7.0000,19.0000,0.0000,0.0000,1.0000,kouchat-android
10.0000,29.0000,0.0000,0.0000,4.0000,kouchat-android
13.0000,25.0000,0.0000,0.0000,4.0000,kouchat-android
10.0000,28.0000,0.0000,0.0000,3.0000,kouchat-android
6.0000,10.0000,0.0000,0.0000,0.0000,kouchat-android
1.0000,1.0000,1.0000,0.0000,0.0000,kouchat-android
12.0000,25.0000,0.0000,0.0000,1.0000,kouchat-android
7.0000,27.0000,0.0000,0.0000,1.0000,kouchat-android
2.0000,6.0000,0.0000,0.0000,1.0000,kouchat-android
8.0000,22.0000,0.0000,0.0000,2.0000,kouchat-android
2.0000,2.0000,1.0000,0.0000,0.0000,jaws
1.0000,6.0000,1.0000,0.0000,3.0000,jaws
1.0000,5.0000,1.0000,0.0000,1.0000,jaws
10.0000,32.0000,1.0000,0.0000,0.0000,jaws
1.0000,1.0000,1.0000,0.0000,0.0000,jaws
1.0000,1.0000,1.0000,0.0000,0.0000,jaws
6.0000,19.0000,1.0000,0.0000,1.0000,jaws
1.0000,1.0000,0.0000,0.0000,0.0000,jaws
1.0000,5.0000,0.0000,0.0000,0.0000,jaws
17.0000,45.0000,1.0000,0.0000,0.0000,jaws
1.0000,1.0000,1.0000,0.0000,0.0000,Tether-companion
3.0000,9.0000,2.0000,0.0000,2.0000,Tether-companion
3.0000,3.0000,1.0000,0.0000,0.0000,Tether-companion
2.0000,11.0000,1.0000,0.0000,2.0000,Tether-companion
3.0000,6.0000,1.0000,0.0000,0.0000,Tether-companion
1.0000,1.0000,1.0000,0.0000,0.0000,Tether-companion
4.0000,6.0000,1.0000,0.0000,0.0000,Tether-companion
2.0000,2.0000,0.0000,1.0000,0.0000,Tether-companion
3.0000,3.0000,0.0000,1.0000,0.0000,Tether-companion
2.0000,4.0000,1.0000,0.0000,0.0000,Tether-companion
21.0000,55.0000,1.0000,1.0000,4.0000,Tether-companion
1.0000,1.0000,0.0000,0.0000,0.0000,Tether-companion
21.0000,100.0000,1.0000,0.0000,8.0000,Tether-companion
3.0000,13.0000,1.0000,0.0000,4.0000,Tether-companion
